Strategy Key,ISIN,Extracted Date from TTS DB,Extracted Date from PDF File,Days since last updated from TTS DB,Days since last updated from PDF File,Update Needed?
644797,LU2399975544,01/09/2023,01/04/2024,336,123,YES
333721,LU1794554631,01/09/2023,01/04/2024,336,123,YES
230212,LU1720050803,01/09/2023,01/04/2024,336,123,YES
27315,N/A,Date not found in the paragraph,Date not found in the paragraph,N/A,N/A,N/A
382074,LU2286300806,01/09/2023,01/04/2024,336,123,YES
303988,N/A,01/09/2023,Date not found in the paragraph,336,N/A,YES
33194,N/A,Date not found in the paragraph,Date not found in the paragraph,N/A,N/A,N/A
45826,HK0000211927,01/02/2024,01/02/2024,183,183,NO
45723,HK0000211968,01/02/2022,01/02/2022,913,913,NO
221941,LU1997245177,01/09/2023,01/04/2024,336,123,YES
16533,LU0348825331,01/09/2023,01/04/2024,336,123,YES
36634,LU0561508036,01/09/2023,01/04/2024,336,123,YES
108434,LU1720048815,01/09/2023,01/07/2024,336,32,YES
113607,LU1282650156,01/09/2023,01/07/2024,336,32,YES
108436,LU1720049037,01/09/2023,01/07/2024,336,32,YES
108433,LU1543697327,01/09/2023,01/07/2024,336,32,YES
113814,LU1282649901,01/09/2023,01/07/2024,336,32,YES
116164,LU1282650073,01/09/2023,01/07/2024,336,32,YES
117343,LU1720049110,01/09/2023,01/07/2024,336,32,YES
117516,LU1282650230,01/09/2023,01/07/2024,336,32,YES
117488,LU1282650404,01/09/2023,01/07/2024,336,32,YES
113838,LU1282650313,01/09/2023,01/07/2024,336,32,YES
113904,LU1311290768,01/09/2023,01/07/2024,336,32,YES
16503,LU0348788117,01/09/2023,01/04/2024,336,123,YES
55910,LU0920839346,01/09/2023,01/04/2024,336,123,YES
55911,LU0908554255,01/09/2023,01/04/2024,336,123,YES
311530,N/A,01/09/2023,Date not found in the paragraph,336,N/A,YES
125961,LU1645745552,01/04/2023,01/07/2024,489,32,YES
125956,LU1400636574,01/04/2023,01/07/2024,489,32,YES
125965,LU1400636491,01/04/2023,01/07/2024,489,32,YES
125962,LU1670756490,01/04/2023,01/07/2024,489,32,YES
125963,LU1645745396,01/04/2023,01/07/2024,489,32,YES
125964,LU1221075150,01/04/2023,01/07/2024,489,32,YES
125957,LU1645745479,01/04/2023,01/07/2024,489,32,YES
125371,LU1202635105,01/04/2023,01/07/2024,489,32,YES
125959,LU1645745040,01/04/2023,01/07/2024,489,32,YES
125958,LU1645745123,01/04/2023,01/07/2024,489,32,YES
125960,LU1400636731,01/04/2023,01/07/2024,489,32,YES
125955,LU1400636814,01/04/2023,01/07/2024,489,32,YES
25652,LU0414045822,01/06/2023,01/07/2024,428,32,YES
27320,LU0414045582,01/06/2023,01/07/2024,428,32,YES
45313,LU0971552913,01/06/2023,01/07/2024,428,32,YES
